SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100251,0,Cash loans,M,Y,Y,0,202500.0,270000.0,14134.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-19530,-1940,-7092.0,-3060,12.0,1,1,0,1,1,0,Drivers,2.0,2,2,THURSDAY,8,0,0,0,0,1,1,Other,0.6904366778886438,0.5810223448295264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1424.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100252,0,Cash loans,F,N,Y,0,225000.0,490495.5,50391.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006629,-17715,-1256,-5284.0,-1238,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.6709671766393199,,0.232,0.2113,0.9886,0.8436,0.064,0.2,0.1724,0.3333,0.0417,0.142,0.1858,0.2913,0.0154,0.0199,0.2363,0.2192,0.9886,0.8497,0.0646,0.2014,0.1724,0.3333,0.0417,0.1452,0.2029,0.3035,0.0156,0.021,0.2342,0.2113,0.9886,0.8457,0.0644,0.2,0.1724,0.3333,0.0417,0.1445,0.189,0.2966,0.0155,0.0203,org spec account,block of flats,0.2685,Panel,No,3.0,0.0,3.0,0.0,-470.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
100254,0,Cash loans,M,Y,Y,0,292500.0,1078200.0,34911.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-21646,-2127,-381.0,-4264,2.0,1,1,0,1,1,0,Drivers,2.0,1,1,FRIDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.7177613510252534,0.7504426912158406,0.511891801533151,0.0722,0.0575,,0.8708,0.0137,,0.0345,0.1667,0.0417,,,,,,0.0735,0.0597,,0.8759,0.0138,,0.0345,0.1667,0.0417,,,,,,0.0729,0.0575,,0.8725,0.0138,,0.0345,0.1667,0.0417,,,,,,reg oper spec account,,0.0376,"Stone, brick",No,2.0,1.0,2.0,1.0,-307.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100255,0,Cash loans,M,Y,Y,0,315000.0,824544.0,52825.5,720000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.04622,-15377,-4398,-34.0,-5046,3.0,1,1,0,1,0,0,Laborers,1.0,1,1,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.5937099435585541,0.6118859962683346,0.4206109640437848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-567.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100257,0,Cash loans,F,N,Y,0,90000.0,312768.0,16119.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018634,-23090,365243,-7062.0,-2979,,1,0,0,1,1,0,,1.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.5187008727721591,0.7309873696832169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-2568.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100258,0,Cash loans,F,N,Y,0,135000.0,81000.0,9135.0,81000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-16273,-1605,-939.0,-1092,,1,1,0,1,0,0,Cooking staff,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,Restaurant,,0.23386489477605016,,0.1247,0.0563,0.9732,0.6328,0.1041,0.0,0.2069,0.1667,0.2083,0.0,0.0925,0.1388,0.0425,0.0869,0.1271,0.0584,0.9732,0.6472,0.105,0.0,0.2069,0.1667,0.2083,0.0,0.101,0.1446,0.0428,0.092,0.126,0.0563,0.9732,0.6377,0.1047,0.0,0.2069,0.1667,0.2083,0.0,0.0941,0.1413,0.0427,0.0887,reg oper account,block of flats,0.185,Block,No,6.0,0.0,6.0,0.0,-364.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100259,0,Cash loans,M,Y,Y,0,180000.0,427500.0,21955.5,427500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-20672,365243,-3315.0,-3299,25.0,1,0,0,1,0,0,,2.0,3,3,FRIDAY,8,0,0,0,0,0,0,XNA,,0.37916204131472997,0.3791004853998145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1838.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100260,0,Cash loans,M,N,Y,0,180000.0,180000.0,20488.5,180000.0,Unaccompanied,Working,Higher education,Single / not married,Co-op apartment,0.011656999999999999,-10038,-1746,-4742.0,-2723,,1,1,1,1,0,0,Core staff,1.0,1,1,FRIDAY,14,0,1,1,0,1,1,Government,,0.7057703891585944,0.4776491548517548,0.0619,0.076,0.9876,0.83,0.0575,0.0,0.1034,0.1667,0.2083,0.0559,0.0504,0.0703,0.0,0.1447,0.063,0.0788,0.9876,0.8367,0.0581,0.0,0.1034,0.1667,0.2083,0.0572,0.0551,0.0733,0.0,0.1532,0.0625,0.076,0.9876,0.8323,0.0579,0.0,0.1034,0.1667,0.2083,0.0569,0.0513,0.0716,0.0,0.1477,reg oper account,block of flats,0.0868,Panel,No,2.0,0.0,2.0,0.0,-770.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100261,0,Cash loans,F,N,Y,0,90000.0,522000.0,22243.5,522000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-14974,-2389,-7478.0,-4099,,1,1,1,1,0,0,Laborers,2.0,2,2,SATURDAY,11,0,0,0,0,1,1,Postal,,0.5080921823639696,0.5424451438613613,0.0278,,0.9896,,,0.0,0.069,0.0833,,,,0.0254,,0.0524,0.0284,,0.9896,,,0.0,0.069,0.0833,,,,0.0265,,0.0555,0.0281,,0.9896,,,0.0,0.069,0.0833,,,,0.0259,,0.0535,,block of flats,0.0314,"Stone, brick",No,0.0,0.0,0.0,0.0,-2649.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100262,0,Cash loans,M,Y,Y,0,315000.0,1575000.0,41548.5,1575000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-13640,-3339,-3522.0,-5525,2.0,1,1,1,1,1,0,Drivers,2.0,2,2,SATURDAY,10,1,1,0,1,1,0,Postal,0.11868428045348008,0.6904584635520693,0.520897599048938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-830.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
100263,0,Cash loans,F,N,Y,0,108000.0,585000.0,32665.5,585000.0,Family,Pensioner,Higher education,Widow,House / apartment,0.009549,-23456,365243,-2267.0,-4483,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,17,0,0,0,0,0,0,XNA,0.7708144989999743,0.23531376275956525,0.2707073872651806,0.0588,,0.993,,,0.0,0.1034,0.1667,,0.0659,,0.0651,,0.0,0.0599,,0.993,,,0.0,0.1034,0.1667,,0.0674,,0.0678,,0.0,0.0593,,0.993,,,0.0,0.1034,0.1667,,0.0671,,0.0662,,0.0,,block of flats,0.0645,Panel,No,0.0,0.0,0.0,0.0,-2255.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100264,0,Cash loans,F,N,Y,0,121500.0,1215000.0,48186.0,1215000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018209,-23037,365243,-2017.0,-4082,,1,0,0,1,0,0,,2.0,3,3,SATURDAY,7,0,0,0,0,0,0,XNA,,0.3051502285076308,0.6956219298394389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2435.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100265,0,Cash loans,F,N,Y,0,112500.0,723996.0,34960.5,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.019688999999999998,-8302,-278,-1219.0,-959,,1,1,0,1,1,0,Sales staff,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,Self-employed,0.3891381501043357,0.5777182931688097,0.39449540531239935,0.032,0.0229,0.9742,0.6464,0.0037,0.0,0.069,0.125,0.1667,0.0448,0.0252,0.0204,0.0039,0.002,0.0326,0.0238,0.9742,0.6602,0.0037,0.0,0.069,0.125,0.1667,0.0458,0.0275,0.0213,0.0039,0.0022,0.0323,0.0229,0.9742,0.6511,0.0037,0.0,0.069,0.125,0.1667,0.0456,0.0257,0.0208,0.0039,0.0021,reg oper account,block of flats,0.0186,Block,No,3.0,0.0,3.0,0.0,-800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100266,0,Cash loans,F,N,N,0,157500.0,1256400.0,36864.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,0.032561,-18810,-995,-9761.0,-2290,,1,1,0,1,0,0,,1.0,1,1,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.6958165307388609,0.7136313997323308,0.0619,0.0612,0.9737,,,0.0,0.1379,0.1667,,0.0739,,0.0547,,0.0,0.063,0.0635,0.9737,,,0.0,0.1379,0.1667,,0.0756,,0.057,,0.0,0.0625,0.0612,0.9737,,,0.0,0.1379,0.1667,,0.0752,,0.0557,,0.0,,block of flats,0.043,Panel,No,2.0,1.0,2.0,1.0,-1388.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100267,0,Cash loans,M,N,Y,0,225000.0,675000.0,17937.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392000000000002,-13685,-3281,-7727.0,-4477,,1,1,1,1,1,0,Managers,2.0,2,2,TUESDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.6815374524920329,0.6313545365850379,0.1856,,0.9821,,,0.2,0.1724,0.3333,,,,0.1909,,0.0,0.1891,,0.9821,,,0.2014,0.1724,0.3333,,,,0.1989,,0.0,0.1874,,0.9821,,,0.2,0.1724,0.3333,,,,0.1944,,0.0,,block of flats,0.1502,Panel,No,0.0,0.0,0.0,0.0,-330.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
100268,0,Cash loans,F,N,N,0,85500.0,225000.0,18040.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-10571,-1028,-643.0,-1899,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.10104527027628664,0.6466885821859959,0.2250868621163805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2206.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
100269,0,Cash loans,M,N,Y,0,180000.0,427450.5,23319.0,369000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276,-11180,-1313,-4774.0,-3699,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,9,0,0,0,1,1,0,Business Entity Type 3,,0.2858978721410488,0.4489622731076524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-177.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
100270,0,Revolving loans,F,N,Y,0,90000.0,337500.0,16875.0,337500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.032561,-21497,365243,-14502.0,-4288,,1,0,0,1,1,0,,2.0,1,1,TUESDAY,16,0,0,0,0,0,0,XNA,,0.7140560925710472,0.7503751495159068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100272,0,Revolving loans,F,N,Y,1,135000.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.010006000000000001,-9135,-460,-1219.0,-1815,,1,1,1,1,1,0,Sales staff,3.0,2,1,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 2,,0.19525757022711648,0.18303516721781032,0.1103,0.064,0.9841,0.7824,0.0308,0.08,0.0345,0.2917,0.3333,0.0148,0.0765,0.0635,0.0618,0.0361,0.1124,0.0664,0.9841,0.7909,0.0311,0.0806,0.0345,0.2917,0.3333,0.0151,0.0836,0.0662,0.0623,0.0382,0.1114,0.064,0.9841,0.7853,0.031,0.08,0.0345,0.2917,0.3333,0.015,0.0778,0.0646,0.0621,0.0369,reg oper account,block of flats,0.0585,Panel,No,3.0,1.0,3.0,1.0,-70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
100273,1,Cash loans,F,N,Y,0,157500.0,1710000.0,66262.5,1710000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.004849,-23127,-9274,-817.0,-4173,,1,1,0,1,0,0,Medicine staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Other,,0.12633206269157227,,0.033,,0.9757,,,,,,,,,,,,0.0336,,0.9757,,,,,,,,,,,,0.0333,,0.9757,,,,,,,,,,,,,block of flats,0.0195,"Stone, brick",No,0.0,0.0,0.0,0.0,-1246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100274,0,Cash loans,M,Y,Y,0,308250.0,1305000.0,38281.5,1305000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392000000000002,-15612,-1106,-8060.0,-4018,6.0,1,1,1,1,1,0,Drivers,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,0.6529430442014209,0.6984528683753916,0.8004513396487078,0.1979,0.1629,0.9851,,,0.24,0.2069,0.3333,,,,0.2063,,0.1504,0.2017,0.16899999999999998,0.9851,,,0.2417,0.2069,0.3333,,,,0.2149,,0.1592,0.1999,0.1629,0.9851,,,0.24,0.2069,0.3333,,,,0.21,,0.1535,,block of flats,0.1949,Panel,No,1.0,0.0,1.0,0.0,-2263.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100275,0,Cash loans,F,Y,Y,0,108000.0,646920.0,18670.5,540000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.019101,-23650,365243,-11380.0,-4923,64.0,1,0,0,1,0,0,,1.0,2,2,SUNDAY,13,0,0,0,0,0,0,XNA,,0.7319070919171349,0.7209441499436497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1563.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100276,0,Cash loans,F,Y,Y,0,135000.0,497520.0,39438.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.025164,-12246,-1787,-1002.0,-4898,22.0,1,1,0,1,0,0,Private service staff,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Services,0.5317997603166565,0.2168492990482221,,0.0825,0.0796,0.9747,0.6532,0.0496,0.0,0.1379,0.1667,0.2083,0.0741,0.0672,0.068,0.0039,0.005,0.084,0.0826,0.9747,0.6668,0.0501,0.0,0.1379,0.1667,0.2083,0.0758,0.0735,0.0704,0.0039,0.0053,0.0833,0.0796,0.9747,0.6578,0.0499,0.0,0.1379,0.1667,0.2083,0.0754,0.0684,0.0692,0.0039,0.0051,reg oper account,block of flats,0.06,Panel,No,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100277,0,Cash loans,M,Y,N,0,67500.0,364896.0,16200.0,315000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0060079999999999995,-21812,365243,-12539.0,-5030,13.0,1,0,0,1,1,0,,2.0,2,2,THURSDAY,19,0,0,0,0,0,0,XNA,0.8567401196690122,0.5745141843911776,,,,0.9866,,,0.0,0.1034,0.0833,,,,0.0255,,0.0056,,,0.9866,,,0.0,0.1034,0.0833,,,,0.0266,,0.006,,,0.9866,,,0.0,0.1034,0.0833,,,,0.026,,0.0057,,block of flats,0.0213,,No,1.0,0.0,1.0,0.0,-318.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100279,0,Cash loans,M,N,Y,0,180000.0,254700.0,16407.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.072508,-23946,365243,-6935.0,-3948,,1,0,0,1,0,0,,1.0,1,1,WEDNESDAY,16,0,0,0,0,0,0,XNA,,0.4586845685086158,0.5280927512030451,0.3041,0.1854,0.9791,0.7144,0.0,0.32,0.2759,0.3333,0.0417,0.0,0.2412,0.281,0.0309,0.009000000000000001,0.3099,0.1924,0.9791,0.7256,0.0,0.3222,0.2759,0.3333,0.0417,0.0,0.2635,0.2928,0.0311,0.0096,0.3071,0.1854,0.9791,0.7182,0.0,0.32,0.2759,0.3333,0.0417,0.0,0.2454,0.2861,0.0311,0.0092,reg oper account,block of flats,0.223,Panel,No,0.0,0.0,0.0,0.0,-975.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
100281,0,Cash loans,F,N,Y,1,112500.0,675000.0,21906.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.025164,-17957,-4942,-7868.0,-1478,,1,1,1,1,0,0,Sales staff,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,,0.6609074073182916,0.622922000268356,0.0124,0.0,0.9702,0.5920000000000001,0.0017,0.0,0.069,0.0417,,0.0093,0.0101,0.0104,0.0,0.0,0.0126,0.0,0.9702,0.608,0.0017,0.0,0.069,0.0417,,0.0095,0.011,0.0108,0.0,0.0,0.0125,0.0,0.9702,0.5975,0.0017,0.0,0.069,0.0417,,0.0095,0.0103,0.0105,0.0,0.0,not specified,block of flats,0.0091,Wooden,No,0.0,0.0,0.0,0.0,-1631.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
100282,1,Revolving loans,F,Y,Y,0,73341.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018801,-9157,-146,-2926.0,-1822,11.0,1,1,0,1,0,0,Managers,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,Insurance,,0.5232303868528839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,1.0,1.0,1.0,-64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
100283,0,Cash loans,F,N,Y,0,135000.0,747000.0,38268.0,747000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.026392000000000002,-12585,-870,-6120.0,-4734,,1,1,0,1,0,0,Sales staff,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Self-employed,,0.6535724567257833,0.8327850252992314,0.0825,,0.9737,,,0.0,0.1379,0.1667,,,,0.0644,,0.0,0.084,,0.9737,,,0.0,0.1379,0.1667,,,,0.0671,,0.0,0.0833,,0.9737,,,0.0,0.1379,0.1667,,,,0.0656,,0.0,,block of flats,0.0506,"Stone, brick",No,4.0,1.0,4.0,1.0,-914.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
100284,0,Cash loans,M,Y,Y,2,180000.0,675000.0,29862.0,675000.0,Unaccompanied,Working,Higher education,Married,With parents,0.015221,-14445,-3218,-5173.0,-5186,2.0,1,1,0,1,1,1,Laborers,4.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.6924545824414103,0.32826899677367577,0.7583930617144343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
100285,0,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,Rented apartment,0.028663,-10755,-1185,-765.0,-3443,,1,1,0,1,0,0,Cooking staff,2.0,2,2,THURSDAY,13,0,0,0,1,1,0,Self-employed,,0.4354125753011015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100286,1,Cash loans,M,Y,Y,1,121500.0,263686.5,17298.0,238500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.014464,-17847,-448,-3595.0,-1381,21.0,1,1,0,1,0,0,Drivers,3.0,2,2,SATURDAY,5,0,0,0,0,0,0,Business Entity Type 3,,0.7109249275557172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-238.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100287,0,Cash loans,F,N,Y,0,202500.0,225000.0,22383.0,225000.0,Family,Pensioner,Higher education,Married,House / apartment,0.026392000000000002,-24891,365243,-2120.0,-2019,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,,0.6555304997519134,,0.1825,,0.995,,,0.2,0.1724,0.3333,,,,0.2495,,0.3146,0.1859,,0.995,,,0.2014,0.1724,0.3333,,,,0.2599,,0.333,0.1842,,0.995,,,0.2,0.1724,0.3333,,,,0.2539,,0.3212,,block of flats,0.2646,"Stone, brick",No,5.0,0.0,5.0,0.0,-648.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
